vin,car_name,year,date,sale_price,times_viewed,body_type,transmission,variant,assured_buy,City,State,is_hot,rto,source,make,model,car_availability,total_owners,borker_quote,original_price,car_rating,ad_created_on,fitness_certificate,reserved,warranty_av
1HG265VK4611,chevorlet malibu,2021,3/14/2021,38109,359,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,1,29718,29718.1,great,3/14/2021 8:29:16,TRUE,FALSE,TRUE
1HG265VK4815,chevorlet malibu,2021,4/3/2021,53189,341,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,1,47817,47817.3,great,4/3/2021 11:24:17,TRUE,FALSE,TRUE
1HG265VK4584,chevorlet malibu,2021,2/12/2021,67329,1555,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,1,69661,69811.7,great,2/12/2021 14:50:10,TRUE,FALSE,TRUE
1HG265VK4447,chevorlet malibu,2020,11/29/2020,26309,426,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,1,24737,30970.3,great,11/29/2020 21:30:14,TRUE,FALSE,TRUE
1HG265VK4452,chevorlet malibu,2021,2/25/2021,22639,640,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka50,inperson_sale,chevrolet,malibu,in_stock,1,22178,22178.7,great,2/25/2021 10:58:48,TRUE,FALSE,TRUE
1HG265VK4180,chevorlet malibu,2021,3/13/2021,26199,398,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,1,23324,23324.6,good,3/13/2021 5:53:22,TRUE,FALSE,TRUE
1HG265VK4604,chevorlet malibu,2021,4/12/2021,60949,709,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_transit,1,58883,58883.4,great,4/12/2021 15:14:18,TRUE,FALSE,TRUE
1HG265VK4752,chevorlet malibu,2021,2/4/2021,36799,591,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,1,37445,36809.9,great,2/4/2021 6:14:58,TRUE,FALSE,TRUE
1HG265VK4515,chevorlet malibu,2021,3/15/2021,63599,622,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka41,inperson_sale,chevrolet,malibu,in_stock,1,64388,64538.4,great,3/15/2021 12:11:46,TRUE,FALSE,TRUE
1HG265VK4527,chevorlet malibu,2021,3/18/2021,39339,501,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,1,37046,37046.5,great,3/18/2021 13:24:53,TRUE,FALSE,TRUE
1HG265VK4644,chevorlet malibu,2021,3/27/2021,23339,454,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,1,19798,19798.4,good,3/27/2021 10:18:07,TRUE,FALSE,TRUE
1HG265VK4770,chevorlet malibu,2021,2/10/2021,53909,676,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,2,54248,53919.9,great,2/10/2021 13:27:39,TRUE,FALSE,TRUE
1HG265VK4243,chevorlet malibu,2021,3/6/2021,31909,673,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,2,30944,30944.3,great,3/6/2021 12:59:34,TRUE,FALSE,FALSE
1HG265VK4710,chevorlet malibu,2021,2/10/2021,45149,631,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,2,45868,45159.9,great,2/10/2021 13:22:56,TRUE,FALSE,TRUE
1HG265VK4519,chevorlet malibu,2021,4/3/2021,62999,978,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,1,63256,63406.6,great,4/3/2021 14:13:18,TRUE,FALSE,TRUE
1HG265VK4231,chevorlet malibu,2021,2/12/2021,44599,3207,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,1,44614,44609.9,great,2/12/2021 7:39:07,TRUE,FALSE,TRUE
1HG265VK4578,chevorlet malibu,2021,4/7/2021,39409,112,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_transit,1,32100,32100,good,4/7/2021 13:48:34,TRUE,FALSE,TRUE
1HG265VK4183,chevorlet malibu,2021,4/10/2021,39559,483,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka41,inperson_sale,chevrolet,malibu,in_stock,2,38641,38641.5,great,4/10/2021 6:23:13,TRUE,FALSE,TRUE
1HG265VK4399,chevorlet malibu,2021,2/6/2021,33079,486,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,2,33713,33089.9,great,2/6/2021 10:04:28,TRUE,FALSE,TRUE
1HG265VK4374,chevorlet malibu,2021,3/15/2021,43599,895,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,3,42358,42358.9,great,3/15/2021 5:54:55,TRUE,FALSE,TRUE
1HG265VK4775,chevorlet malibu,2021,3/1/2021,49919,390,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,1,47580,47580.7,great,3/1/2021 11:34:19,TRUE,FALSE,TRUE
1HG265VK4497,chevorlet malibu,2021,4/11/2021,55989,55,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,1,51356,51356.9,great,4/11/2021 10:51:33,TRUE,FALSE,TRUE
1HG265VK4828,chevorlet malibu,2021,3/31/2021,29449,1813,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka06,inperson_sale,chevrolet,malibu,in_stock,1,28725,28725.1,great,3/31/2021 13:17:26,TRUE,FALSE,FALSE
1HG265VK5079,chevorlet malibu,2021,3/22/2021,82279,1243,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,1,82931,83081.4,great,3/22/2021 13:39:19,TRUE,TRUE,TRUE
1HG265VK4757,chevorlet malibu,2021,3/31/2021,42279,402,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka50,inperson_sale,chevrolet,malibu,in_transit,1,35632,35632,good,3/31/2021 13:23:21,TRUE,FALSE,FALSE
1HG265VK4997,chevorlet malibu,2021,2/13/2021,28769,2601,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,2,28602,28602,great,2/13/2021 10:27:17,TRUE,TRUE,TRUE
1HG265VK4461,chevorlet malibu,2021,3/31/2021,22299,540,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka02,inperson_sale,chevrolet,malibu,in_stock,3,18436,18436.6,great,3/31/2021 11:55:14,TRUE,FALSE,TRUE
1HG265VK4307,chevorlet malibu,2021,2/25/2021,40639,1884,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,1,41027,41177.3,great,2/25/2021 9:59:43,TRUE,FALSE,TRUE
1HG265VK4693,chevorlet malibu,2021,3/16/2021,37979,676,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka41,inperson_sale,chevrolet,malibu,in_stock,1,35315,35315.3,great,3/16/2021 9:45:41,TRUE,FALSE,TRUE
1HG265VK4172,chevorlet malibu,2021,3/25/2021,28909,665,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,1,27796,27796.3,great,3/25/2021 5:49:41,TRUE,FALSE,TRUE
1HG265VK5153,chevorlet malibu,2021,3/21/2021,55889,2074,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,1,56938,57088.9,great,3/21/2021 5:06:11,TRUE,TRUE,TRUE
1HG265VK4807,chevorlet malibu,2021,1/26/2021,40179,572,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,1,40390,40189.9,great,1/26/2021 13:45:43,TRUE,FALSE,TRUE
1HG265VK4976,chevorlet malibu,2020,12/18/2020,13699,2982,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,1,14726,18879.2,great,12/18/2020 13:42:27,TRUE,FALSE,TRUE
1HG265VK4213,chevorlet malibu,2020,12/6/2020,31029,976,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,1,31586,39120.4,great,12/6/2020 18:00:10,TRUE,FALSE,TRUE
1HG265VK4280,chevorlet malibu,2021,1/5/2021,49789,1165,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,2,49170,49799.9,great,1/5/2021 6:40:02,TRUE,FALSE,TRUE
1HG265VK4451,chevorlet malibu,2021,3/9/2021,26819,342,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,1,20273,20273.3,great,3/9/2021 12:48:55,TRUE,FALSE,TRUE
1HG265VK4851,chevorlet malibu,2021,3/12/2021,41059,304,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,1,38722,38722.3,great,3/12/2021 14:13:25,TRUE,FALSE,TRUE
1HG265VK4402,chevorlet malibu,2021,2/25/2021,37019,890,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,1,35461,37029.9,great,2/25/2021 9:28:19,TRUE,FALSE,FALSE
1HG265VK4981,chevorlet malibu,2021,3/1/2021,53829,572,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka43,inperson_sale,chevrolet,malibu,in_stock,1,50661,50661.5,great,3/1/2021 10:13:09,TRUE,FALSE,TRUE
1HG265VK5057,chevorlet malibu,2020,12/26/2020,59739,1280,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,1,58100,70455,great,12/26/2020 4:43:50,TRUE,TRUE,TRUE
1HG265VK4990,chevorlet malibu,2021,3/26/2021,26769,1098,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,2,25464,25464,great,3/26/2021 9:37:01,TRUE,TRUE,TRUE
1HG265VK4314,chevorlet malibu,2021,3/15/2021,67219,791,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,1,68002,68152.2,great,3/15/2021 13:51:54,TRUE,FALSE,TRUE
1HG265VK4571,chevorlet malibu,2021,1/11/2021,36779,540,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,1,36780,36789.9,great,1/11/2021 5:50:50,TRUE,FALSE,TRUE
1HG265VK4874,chevorlet malibu,2021,3/3/2021,38139,801,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,1,36480,36480.8,great,3/3/2021 11:40:28,TRUE,FALSE,TRUE
1HG265VK4560,chevorlet malibu,2021,2/24/2021,55189,1615,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,1,56694,56844.9,great,2/24/2021 7:28:04,TRUE,FALSE,TRUE
1HG265VK4486,chevorlet malibu,2021,2/14/2021,51999,377,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,1,50915,50915.7,great,2/14/2021 9:46:29,TRUE,FALSE,TRUE
1HG265VK4876,chevorlet malibu,2021,3/26/2021,24269,469,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,2,22600,22600,good,3/26/2021 13:53:25,TRUE,FALSE,TRUE
1HG265VK4715,chevorlet malibu,2021,1/28/2021,24559,995,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,2,23570,24849.9,great,1/28/2021 11:11:54,TRUE,FALSE,TRUE
1HG265VK4737,chevorlet malibu,2020,11/1/2020,29939,705,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,1,30400,37710,great,11/1/2020 5:32:10,TRUE,FALSE,TRUE
1HG265VK4724,chevorlet malibu,2020,12/1/2020,57239,824,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,1,56500,68583,great,12/1/2020 0:00:07,TRUE,FALSE,TRUE
1HG265VK4620,chevorlet malibu,2021,3/23/2021,51329,1383,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,1,48500,48500,great,3/23/2021 9:51:15,TRUE,FALSE,TRUE
1HG265VK4464,chevorlet malibu,2020,11/19/2020,47069,949,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,1,49680,59895.6,great,11/19/2020 0:00:08,TRUE,FALSE,TRUE
1HG265VK4366,chevorlet malibu,2021,3/1/2021,33919,610,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,1,33155,33155.5,great,3/1/2021 13:07:16,TRUE,FALSE,TRUE
1HG265VK4613,chevorlet malibu,2021,3/26/2021,28619,277,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,1,24557,24557.5,good,3/26/2021 13:29:57,TRUE,FALSE,TRUE
1HG265VK5039,chevorlet malibu,2021,3/29/2021,49489,865,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,1,49061,49061.2,great,3/29/2021 13:47:08,TRUE,TRUE,TRUE
1HG265VK4261,chevorlet malibu,2021,3/5/2021,43299,420,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,2,42479,42479.9,great,3/5/2021 6:10:57,TRUE,FALSE,TRUE
1HG265VK4520,chevorlet malibu,2021,3/19/2021,21739,833,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,2,18924,18924.6,good,3/19/2021 13:39:31,TRUE,FALSE,TRUE
1HG265VK4806,chevorlet malibu,2021,4/11/2021,27469,264,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,2,24083,24083.3,good,4/11/2021 12:55:15,TRUE,FALSE,FALSE
1HG265VK4575,chevorlet malibu,2021,3/20/2021,28169,34,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,2,22229,22229.7,good,3/20/2021 14:06:58,TRUE,FALSE,TRUE
1HG265VK4275,chevorlet malibu,2021,1/24/2021,53889,1721,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka50,inperson_sale,chevrolet,malibu,in_stock,1,54000,65658,great,1/24/2021 10:51:54,TRUE,FALSE,TRUE
1HG265VK4916,chevorlet malibu,2021,3/27/2021,50319,351,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,2,49603,49603.3,great,3/27/2021 9:31:26,TRUE,FALSE,TRUE
1HG265VK4489,chevorlet malibu,2021,4/14/2021,64339,1165,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,1,66170,66320.6,great,4/14/2021 11:26:53,TRUE,FALSE,TRUE
1HG265VK5103,chevorlet malibu,2020,12/29/2020,44679,768,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,2,45200,54654,great,12/29/2020 5:23:34,TRUE,TRUE,TRUE
1HG265VK4913,chevorlet malibu,2021,3/16/2021,31839,669,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka02,inperson_sale,chevrolet,malibu,in_stock,1,27507,27507,good,3/16/2021 13:17:00,TRUE,FALSE,TRUE
1HG265VK4362,chevorlet malibu,2020,12/18/2020,32349,421,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,1,32710,40458.9,great,12/18/2020 13:34:08,TRUE,FALSE,TRUE
1HG265VK4898,chevorlet malibu,2021,3/27/2021,52849,442,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,1,52940,53090.8,great,3/27/2021 6:10:37,TRUE,FALSE,TRUE
1HG265VK4780,chevorlet malibu,2021,3/31/2021,34569,611,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka50,inperson_sale,chevrolet,malibu,in_transit,1,28700,28700,good,3/31/2021 11:33:39,TRUE,FALSE,TRUE
1HG265VK4359,chevorlet malibu,2020,12/12/2020,24369,1244,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,1,22959,28853.7,great,12/12/2020 13:19:40,TRUE,FALSE,TRUE
1HG265VK4671,chevorlet malibu,2021,3/15/2021,21949,795,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka02,inperson_sale,chevrolet,malibu,in_stock,2,20180,20180,good,3/15/2021 6:15:51,TRUE,FALSE,TRUE
1HG265VK4477,chevorlet malibu,2020,12/22/2020,44239,850,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,1,45030,45030,great,12/22/2020 9:48:27,TRUE,FALSE,FALSE
1HG265VK5050,chevorlet malibu,2021,1/24/2021,43309,1390,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,3,43802,53018.9,great,1/24/2021 12:08:14,TRUE,TRUE,TRUE
1HG265VK4212,chevorlet malibu,2021,3/23/2021,35129,557,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,1,34062,34062.3,great,3/23/2021 6:20:01,TRUE,FALSE,TRUE
1HG265VK4177,chevorlet malibu,2021,3/21/2021,37479,985,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,2,37321,37321,great,3/21/2021 9:24:22,TRUE,FALSE,TRUE
1HG265VK4549,chevorlet malibu,2021,2/24/2021,23229,1014,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka05,inperson_sale,chevrolet,malibu,in_stock,2,20428,20428.5,great,2/24/2021 7:29:30,TRUE,FALSE,FALSE
1HG265VK4360,chevorlet malibu,2021,3/27/2021,63739,875,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,1,63527,63527.1,great,3/27/2021 7:44:40,TRUE,FALSE,TRUE
1HG265VK4496,chevorlet malibu,2021,3/10/2021,22759,939,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka28,inperson_sale,chevrolet,malibu,in_stock,3,21457,21457.3,great,3/10/2021 6:57:46,TRUE,FALSE,TRUE
1HG265VK4540,chevorlet malibu,2021,2/17/2021,48649,1175,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka02,inperson_sale,chevrolet,malibu,in_stock,1,49093,49243.9,great,2/17/2021 12:38:33,TRUE,FALSE,TRUE
1HG265VK4223,chevorlet malibu,2021,3/18/2021,37419,371,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka02,inperson_sale,chevrolet,malibu,in_stock,1,35046,35046.2,great,3/18/2021 8:01:32,TRUE,FALSE,TRUE
1HG265VK4773,chevorlet malibu,2021,1/22/2021,29119,1958,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,1,27585,29129.9,great,1/22/2021 13:02:27,TRUE,FALSE,TRUE
1HG265VK4187,chevorlet malibu,2021,4/4/2021,21979,777,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,1,18976,18976.1,good,4/4/2021 7:05:38,TRUE,FALSE,TRUE
1HG265VK4927,chevorlet malibu,2021,3/24/2021,75899,1815,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka50,inperson_sale,chevrolet,malibu,in_stock,1,79407,79557.6,great,3/24/2021 6:01:33,TRUE,FALSE,TRUE
1HG265VK5105,chevorlet malibu,2021,2/13/2021,62169,1057,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka02,inperson_sale,chevrolet,malibu,in_stock,1,63890,64040,great,2/13/2021 5:23:31,TRUE,TRUE,TRUE
1HG265VK4453,chevorlet malibu,2021,3/7/2021,34229,300,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,3,31332,31332.8,great,3/7/2021 10:41:43,TRUE,FALSE,TRUE
1HG265VK4701,chevorlet malibu,2021,2/2/2021,21119,638,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,2,20258,21129.9,great,2/2/2021 11:26:18,TRUE,FALSE,TRUE
1HG265VK4646,chevorlet malibu,2021,3/21/2021,48339,881,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka02,inperson_sale,chevrolet,malibu,in_stock,1,48706,48856.9,great,3/21/2021 13:25:41,TRUE,FALSE,TRUE
1HG265VK4717,chevorlet malibu,2021,4/6/2021,21529,249,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_transit,2,14065,14065.1,good,4/6/2021 6:56:49,TRUE,FALSE,TRUE
1HG265VK4426,chevorlet malibu,2021,4/16/2021,62059,460,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_transit,1,62694,62844.8,great,4/16/2021 10:59:07,TRUE,FALSE,TRUE
1HG265VK5113,chevorlet malibu,2021,3/30/2021,25079,1442,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,2,23931,23931.3,great,3/30/2021 5:56:50,TRUE,TRUE,TRUE
1HG265VK4564,chevorlet malibu,2021,3/3/2021,28329,328,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,1,23862,23862.2,good,3/3/2021 9:49:48,TRUE,FALSE,TRUE
1HG265VK5072,chevorlet malibu,2021,2/19/2021,23269,701,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,1,22881,22881.8,great,2/19/2021 9:47:54,TRUE,TRUE,TRUE
1HG265VK4826,chevorlet malibu,2021,3/31/2021,33309,5444,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka02,inperson_sale,chevrolet,malibu,in_stock,1,32400,32400,great,3/31/2021 7:21:23,TRUE,TRUE,TRUE
1HG265VK5158,chevorlet malibu,2021,3/15/2021,34519,1090,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,2,31000,31000,great,3/15/2021 5:26:48,TRUE,TRUE,TRUE
1HG265VK4726,chevorlet malibu,2021,2/1/2021,22299,400,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka40,inperson_sale,chevrolet,malibu,in_stock,3,20100,22769.9,great,2/1/2021 12:38:25,TRUE,FALSE,TRUE
1HG265VK4562,chevorlet malibu,2020,12/23/2020,18689,2325,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,1,19528,24689.7,great,12/23/2020 5:22:19,TRUE,FALSE,FALSE
1HG265VK4409,chevorlet malibu,2021,3/22/2021,20719,1040,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka53,inperson_sale,chevrolet,malibu,in_stock,2,20400,20400,great,3/22/2021 9:11:12,TRUE,FALSE,TRUE
1HG265VK4791,chevorlet malibu,2020,9/12/2020,48799,804,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,1,49061,59172,great,9/12/2020 9:32:22,TRUE,FALSE,TRUE
1HG265VK4398,chevorlet malibu,2021,4/2/2021,25819,467,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka03,inperson_sale,chevrolet,malibu,in_stock,2,24477,24477.1,great,4/2/2021 12:08:24,TRUE,FALSE,TRUE
1HG265VK4332,chevorlet malibu,2021,3/20/2021,29329,328,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,2,27937,27937.4,great,3/20/2021 5:53:49,TRUE,FALSE,TRUE
1HG265VK4308,chevorlet malibu,2021,2/6/2021,22549,933,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,2,22075,22559.9,great,2/6/2021 10:31:55,TRUE,FALSE,TRUE
1HG265VK4674,chevorlet malibu,2020,11/1/2020,33539,618,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,malibu,in_stock,1,33132,40961.1,good,11/1/2020 0:00:06,TRUE,FALSE,TRUE
1HG265VK4511,chevorlet malibu,2021,3/15/2021,49879,471,sedan,automatic,malibu fwd premier,FALSE,Los Angelas,CA,TRUE,ka01,inperson_sale,chevrolet,malibu,in_stock,2,48875,48875.2,great,3/15/2021 5:39:12,TRUE,FALSE,TRUE
1HG265VK4139,chevorlet malibu,2021,2/18/2021,37749,634,sedan,automatic,malibu fwd premier,TRUE,Los Angelas,CA,TRUE,ka04,inperson_sale,chevrolet,malibu,in_stock,1,37320,37759.9,great,2/18/2021 14:01:41,TRUE,FALSE,TRUE
